time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-27 00:00:00+00:00,6,5,84,25
2026-01-28 00:00:00+00:00,19,10,21,15
2026-01-29 00:00:00+00:00,18,9,19,16
2026-01-30 00:00:00+00:00,10,9,17,14
2026-01-31 00:00:00+00:00,19,9,16,11
2026-02-01 00:00:00+00:00,20,11,32,17
2026-02-02 00:00:00+00:00,16,11,37,19
2026-02-03 00:00:00+00:00,3,3,30,17
2026-02-04 00:00:00+00:00,7,6,37,19
2026-02-05 00:00:00+00:00,21,10,19,14
2026-02-06 00:00:00+00:00,17,11,18,13
2026-02-07 00:00:00+00:00,17,8,22,18
2026-02-08 00:00:00+00:00,21,12,17,15
2026-02-09 00:00:00+00:00,25,15,32,20
