url_path,views_total,views_unique
/shalenMathew/MovieFlix_App,248,217
/shalenMathew/MovieFlix_App/releases/tag/v1.4,35,31
/shalenMathew/MovieFlix_App/releases,29,28
/shalenMathew/MovieFlix_App/tree/master,14,11
/shalenMathew/MovieFlix_App/tree/master/app,9,7
/shalenMathew/MovieFlix_App/issues,8,5
/shalenMathew/MovieFlix_App/tree/master/app/release,5,2
/shalenMathew/MovieFlix_App/tree/master/app/src/main,4,4
/shalenMathew/MovieFlix_App/tree/master/app/src/main/java/com/shalenmathew/movieflix,4,3
/shalenMathew/MovieFlix_App/tree/master/app/src/main/java/com/shalenmathew/movieflix/core,4,2
