url_path,views_total,views_unique
/shalenMathew/MovieFlix_App,132,126
/shalenMathew/MovieFlix_App/releases/tag/v1.4,36,25
/shalenMathew/MovieFlix_App/releases,29,27
/shalenMathew/MovieFlix_App/issues,17,2
/shalenMathew/MovieFlix_App/blob/master,7,7
/shalenMathew/MovieFlix_App/pull/37,7,1
/shalenMathew/MovieFlix_App/discussions,5,3
/shalenMathew/MovieFlix_App/pull/51,5,1
/shalenMathew/MovieFlix_App/tree/master/app/src,4,3
/shalenMathew/MovieFlix_App/tree/master/app/src/main/java/com/shalenmathew/movieflix,4,3
