url_path,views_total,views_unique
/shalenMathew/MovieFlix_App,180,144
/shalenMathew/MovieFlix_App/releases/tag/v1.4,38,29
/shalenMathew/MovieFlix_App/releases,25,21
/shalenMathew/MovieFlix_App/issues,6,5
/shalenMathew/MovieFlix_App/blob/master/README.md,5,2
/shalenMathew/MovieFlix_App/discussions,2,2
/shalenMathew/MovieFlix_App/pulls,2,2
/shalenMathew/MovieFlix_App/tree/master/app,2,2
/shalenMathew/MovieFlix_App/tree/master/app/src,2,2
/shalenMathew/MovieFlix_App/blob/master/app/src/test/java/com/shalenmathew/movieflix/data/repository/MovieDetailsRepositoryImplTest.kt,2,1
