url_path,views_total,views_unique
/shalenMathew/MovieFlix_App,170,155
/shalenMathew/MovieFlix_App/releases/tag/v1.4,40,31
/shalenMathew/MovieFlix_App/releases,13,13
/shalenMathew/MovieFlix_App/issues,6,6
/shalenMathew/MovieFlix_App/blob/master,6,5
/shalenMathew/MovieFlix_App/discussions,6,3
/shalenMathew/MovieFlix_App/issues/63,3,3
/shalenMathew/MovieFlix_App/pulls,3,3
/shalenMathew/MovieFlix_App/tree/master/app,2,2
/shalenMathew/MovieFlix_App/commit/b200767e013f652234f2482262a286d76724866a,2,1
