url_path,views_total,views_unique
/shalenMathew/MovieFlix_App,167,142
/shalenMathew/MovieFlix_App/releases/tag/v1.4,28,25
/shalenMathew/MovieFlix_App/releases,28,22
/shalenMathew/MovieFlix_App/issues,9,6
/shalenMathew/MovieFlix_App/issues/63,8,1
/shalenMathew/MovieFlix_App/blob/master,4,4
/shalenMathew/MovieFlix_App/discussions,4,4
/shalenMathew/MovieFlix_App/tree/master/app,4,3
/shalenMathew/MovieFlix_App/blob/master/.github/workflows/github-repo-stats.yml,2,1
/shalenMathew/MovieFlix_App/blob/master/app/release/app-release.apk,2,1
