url_path,views_total,views_unique
/shalenMathew/MovieFlix_App,174,160
/shalenMathew/MovieFlix_App/releases/tag/v1.4,35,27
/shalenMathew/MovieFlix_App/releases,16,16
/shalenMathew/MovieFlix_App/blob/master,8,7
/shalenMathew/MovieFlix_App/issues,5,5
/shalenMathew/MovieFlix_App/discussions,5,2
/shalenMathew/MovieFlix_App/issues/63,2,2
/shalenMathew/MovieFlix_App/blob/master/app/release/app-release.apk,2,1
/shalenMathew/MovieFlix_App/commit/b200767e013f652234f2482262a286d76724866a,2,1
/shalenMathew/MovieFlix_App/commits,2,1
