url_path,views_total,views_unique
/shalenMathew/MovieFlix_App,192,174
/shalenMathew/MovieFlix_App/releases,40,32
/shalenMathew/MovieFlix_App/releases/tag/v1.4,35,30
/shalenMathew/MovieFlix_App/issues,7,5
/shalenMathew/MovieFlix_App/blob/master,5,5
/shalenMathew/MovieFlix_App/discussions,2,2
/shalenMathew/MovieFlix_App/tree/master,2,2
/shalenMathew/MovieFlix_App/tree/master/gradle,2,2
/shalenMathew/MovieFlix_App/blob/master/.github/workflows/main_workflow.yml,1,1
/shalenMathew/MovieFlix_App/blob/master/BUG_FIX_NOTIFICATION_CRASH.md,1,1
