url_path,views_total,views_unique
/shalenMathew/MovieFlix_App,149,131
/shalenMathew/MovieFlix_App/releases,31,28
/shalenMathew/MovieFlix_App/releases/tag/v1.4,30,26
/shalenMathew/MovieFlix_App/blob/master,4,4
/shalenMathew/MovieFlix_App/tree/master/app,4,4
/shalenMathew/MovieFlix_App/tree/master/.github/workflows,4,3
/shalenMathew/MovieFlix_App/discussions,3,2
/shalenMathew/MovieFlix_App/issues,3,2
/shalenMathew/MovieFlix_App/tree/master/app/src/main/java/com/shalenmathew/movieflix,3,2
/shalenMathew/MovieFlix_App/pulls,2,2
