url_path,views_total,views_unique
/shalenMathew/MovieFlix_App,279,237
/shalenMathew/MovieFlix_App/releases/tag/v2.1,52,46
/shalenMathew/MovieFlix_App/releases,34,31
/shalenMathew/MovieFlix_App/tree/master/app,8,7
/shalenMathew/MovieFlix_App/blob/master,7,4
/shalenMathew/MovieFlix_App/issues,5,4
/shalenMathew/MovieFlix_App/tree/master/gallery,4,4
/shalenMathew/MovieFlix_App/discussions,3,3
/shalenMathew/MovieFlix_App/tree/master/.github/workflows,3,3
/shalenMathew/MovieFlix_App/tree/master/app/src/main/java/com/shalenmathew/movieflix/core,3,1
