url_path,views_total,views_unique
/shalenMathew/MovieFlix_App,248,221
/shalenMathew/MovieFlix_App/releases/tag/v1.4,35,32
/shalenMathew/MovieFlix_App/releases,29,28
/shalenMathew/MovieFlix_App/tree/master,12,11
/shalenMathew/MovieFlix_App/issues,9,6
/shalenMathew/MovieFlix_App/tree/master/app,7,6
/shalenMathew/MovieFlix_App/tree/master/app/src/main/java/com/shalenmathew/movieflix/core,5,3
/shalenMathew/MovieFlix_App/tree/master/app/release,5,2
/shalenMathew/MovieFlix_App/tree/master/app/src/main/java/com/shalenmathew/movieflix,4,3
/offa/android-foss,3,3
