url_path,views_total,views_unique
/shalenMathew/MovieFlix_App,174,138
/shalenMathew/MovieFlix_App/releases/tag/v1.4,37,30
/shalenMathew/MovieFlix_App/releases,26,22
/shalenMathew/MovieFlix_App/issues,6,5
/shalenMathew/MovieFlix_App/blob/master,2,2
/shalenMathew/MovieFlix_App/discussions,2,2
/shalenMathew/MovieFlix_App/pulls,2,2
/shalenMathew/MovieFlix_App/tree/master/app,2,2
/shalenMathew/MovieFlix_App/tree/master/app/src,2,2
/shalenMathew/MovieFlix_App/blob/master/app/src/test/java/com/shalenmathew/movieflix/data/repository/MovieDetailsRepositoryImplTest.kt,2,1
